created_at	id	full_text	user_name	screen_name	followers_count	verified	retweet_count	favorite_count
Tue Mar 10 15:47:19 +0000 2020	1237404677307760640	Ebola has a 50% death rate. If you got infected, you’d most likely die.\nCovid-19 has a 3.4% death rate. Obviously not as bad as Ebola—but that makes it up to 34x more deadly than the seasonal flu https://t.co/bCyOeedRAy https://t.co/ga2RDGhpIQ	Bloomberg Opinion	bopinion	230453	true	5554	11000
Mon Mar 09 08:30:19 +0000 2020	1236932313642143745	1/ Many of you ask me why I take the COVID-19 outbreak so seriously.\n\nCurrent numbers of cases and deaths are *not* why.\n\n👇 A thread on why I’m worried and what I do personally in this situation.	Max Roser	MaxCRoser	175715	true	5514	13003
Sat Mar 07 13:56:36 +0000 2020	1236289649737371648	Panic buying and stockpiling of toilet roll continues. These are the scenes at Costco in Farnborough in Hampshire today. #coronavirus #toiletpaperpanic #panickbuying https://t.co/JLlZVVS7EH	Adam Clark	adamclarkitv	4354	false	5415	15468
Tue Mar 10 22:11:02 +0000 2020	1237501242567544835	Everyone can help prevent the spread of #COVID19. Call your doctor if you develop symptoms, have been in close contact with a person known to have COVID-19, or have recently traveled from an area with widespread or ongoing community spread of COVID-19. https://t.co/ehL8kmRHaN. https://t.co/KwrKO7VNub	CDC	CDCgov	1689195	true	5408	12578
Mon Mar 09 14:58:06 +0000 2020	1237029903112888321	Isa sa pinakamaganda mong maa-ambag about COVID-19 outbreak ay “pananahimik”\n\nStop spreading fake news and do research first before posting something online.\n\nAnd also,\nWash your hands intensely. \nAvoid touching your face. \nPray. Pray. Pray.	Aaron Adajar	AaronAdajar	44037	false	5358	14779
Tue Mar 10 06:56:05 +0000 2020	1237270988334592001	BREAKING: Department of Health announces 11 more confirmed cases of #COVID19. Cases now at 35 in PH. | via @raphbosano #coronavirus https://t.co/IJXPRvsiSN	ABS-CBN News	ABSCBNNews	6700694	true	5280	9924
Tue Mar 10 20:37:04 +0000 2020	1237477595916251137	Why has it taken the threat of a virus before they started cleaning tube stations??  Trains should be cleaned every week, the seats have more dust than sahara desert. https://t.co/mNElIEGfRi	Mr Reload It	AlexBasz	2871	false	190	905
Mon Mar 09 08:45:29 +0000 2020	1236936132715143168	There are now 10 new confirmed cases of #COVID19. Total now at 20, according to DOH | via @kristinesabillo https://t.co/0iSXAumCKH	ABS-CBN News	ABSCBNNews	6700694	true	5151	11692
Mon Mar 09 22:09:05 +0000 2020	1237138362261258244	Why is CDC's data on US cases lagging behind other entities (including WHO)?\n\nWhy are we only learning from the AP about a reported CDC recommendation that older Americans not fly, and that the White House blocked CDC from publicizing that recommendation? https://t.co/6j1Cael8ZR	Rachel Maddow MSNBC	maddow	9903499	true	2510	3935
Sun Mar 08 10:36:19 +0000 2020	1236601634454528000	Not just Manila, pero pwede bang buong ncr l, mga mayors? Imagine students travelling from one city to another, iba't ibang tao nakakasalamuha. It's possible that there are people out there na may covid-19 without them knowing. Not all of us have face masks as well. #WalangPasok	STAN NCT	HeiXiCas	2837	false	5060	19033
Tue Mar 10 02:30:19 +0000 2020	1237204103970689026	The President won’t let us see this. What is he hiding? Stalled Intelligence Report Warns of Pandemic Dangers | Time ⁦@ODNIgov⁩ #coronavirus  https://t.co/XbBmyqFN9k	Frank Figliuzzi	FrankFigliuzzi1	272087	true	5040	9246
Mon Mar 09 13:59:55 +0000 2020	1237015260571168768	JUST IN: President Duterte suspends classes on all levels in Metro Manila from March 10 to March 14, 2020 amid threat of #COVID19 #WalangPasok https://t.co/62wpoA647k	ABS-CBN News	ABSCBNNews	6700694	true	5009	10406
Mon Mar 09 02:58:56 +0000 2020	1236848918849294336	self quarantine \n\n#coronavirus https://t.co/oJszpmfjDg	Keerthik Sasidharan	KS1729	12205	true	4911	14981
Mon Mar 09 15:17:42 +0000 2020	1237034836893650945	Dear @realDonaldTrump: Do you mean when the news showed you telling the American people that you “stopped” the #coronavirus &amp; “closed it down”? \n\nOr are you referring to the news showing Kudlow &amp; @KellyannePolls saying virus was “contained”?\n\nAlso, when are we getting test kits? https://t.co/uYp4SmY7zR	Ted Lieu	tedlieu	1255703	true	29966	149295
Tue Mar 10 22:19:06 +0000 2020	1237503272555909120	Update of confirmed #COVID19 cases outside of China:\n\n#corona #coronavirus #CoronaVirusUpdate #Korona #koronawirus #Covid_19 #COVID2019 #coronavirusturkey #coronavirusitalIa https://t.co/u75FE6Asgm	Mahir Turan	mhr_trn	34	false	4882	4216
Sat Mar 07 06:45:23 +0000 2020	1236181131147522049	Toilet paper completely sold out in supermarkets? Did you lot not wipe your ass before corona	Louis	sharkywtf	1377	false	4843	30524
Sun Mar 08 20:33:13 +0000 2020	1236751849769676801	US pharma company Gilead, which owns the most promising COVID-19 vaccine, is booming in \"pandemic stock sales,\" preparing to sell it for $50-100/person, and in a legal battle to deny the Chinese gov access, because China would make the vaccine free and ship it to the global south https://t.co/QmQSfnMdKI https://t.co/nQcxvq4HUX	.	mqmq_mmqq	16449	false	122435	831957
Mon Mar 09 00:53:51 +0000 2020	1236817440606056448	BREAKING NEWS: Quezon City has a confirmed case of #COVID19, according to Mayor Joy Belmonte. Raya Capulong, ABS-CBN News https://t.co/j9J5wQjMmG	ABS-CBN News Channel	ANCALERTS	4843100	true	3500	9461
Tue Mar 10 07:46:17 +0000 2020	1237283622589206530	In #Italy we made a terrible mistake\n\nEverybody kept saying \"It's just a flu\" and now our intensive care units are collapsing. Our grandparents and parents, our friends, are dying\n\nPlease, learn the lesson. Now!\n\n#coronavirus #CoronavirusOutbreak #italylockdown #italystaystrong	Fabio Tumminello	TumminelloFabio	793	false	3498	5296
Sun Mar 08 03:15:03 +0000 2020	1236490588276523008	We call on government communication agencies to prioritize public health interests in the light of a possible corona virus outbreak. #BeNice https://t.co/PKi0zxBtlG	Senator Nancy Binay	SenatorBinay	14573	true	3496	18368
Wed Mar 11 05:30:42 +0000 2020	1237611886905937920	bring one girl around your homies and all of the sudden they start calling the coronavirus COVID-19	850 credit score	SavRealm	138221	false	3470	31702
Mon Mar 09 01:58:22 +0000 2020	1236833678380027904	EXO Baekhyun donates 50 Million Won to help those that has been affected by Corona 19 \n\nAdding up the amounts donated by EXO Members, they have donated 220 Million Won in total !! \n\n#EXO #백현 @weareoneEXO https://t.co/6QaDb0YhDB	면토끼 '^' 👨🏻‍🎨🖤	BUNNYMYE0N	94771	false	3469	4400
Sun Mar 08 21:31:12 +0000 2020	1236766442571337729	corona has no CHANCE against my essential oils mom.	queen quen	quenblackwell	1507548	true	3462	34978
Mon Mar 09 11:14:05 +0000 2020	1236973525866602496	Democrats say Trump has failed the US economy and yet, we have the best economy in the world.  They say he has failed in his COVID-19 response, and yet, we have the lowest infections per million in the world.\n\nThey call winning losing and losing winning.	Bill Mitchell	mitchellvii	541256	true	3457	10240
Sat Mar 07 16:03:47 +0000 2020	1236321657096032256	This is how corona virus is spread \n#COVID2019 #CoronavirusOutbreak\nhttps://t.co/6zAfpoPGtH	Puskar Malla	Aathbiskot	811	false	3446	6099
Wed Mar 11 03:46:32 +0000 2020	1237585675571974145	If this tweet gets 10k RTs, I'll film attempt to infiltrate the Lynn valley care home, Vancouver, BC. 15km away from my home with a Corona virus breakout inside it.	twomad	twomad	304407	false	3423	6262
Mon Mar 09 17:39:37 +0000 2020	1237070550679379968	Per the AP, Germany has more than 1,100 confirmed #Coronavirus cases, but so far just *two deaths.* \n\nExperts say rapid testing early on likely resulted in more diagnosing of the infected and gave the country a chance to contain and prepare for the virus.	Michael Del Moro	MikeDelMoro	36990	true	3406	11428
Tue Mar 10 04:33:47 +0000 2020	1237235176452706304	We don’t yet have all the tools we need to fight COVID-19. This is an important step toward having treatments, while we also explore vaccines and diagnostics. Thanks to @wellcometrust and @mastercard for launching this effort with us. https://t.co/M8AJ3083zK	Bill Gates	BillGates	49037744	true	767	2450
Tue Mar 10 16:19:52 +0000 2020	1237412870192640005	How should we approach potential COVID-19 cases? \n\nHere's a infographic I made based on the 09 Mar 2020 Guidelines of the DOH-PSMID taskforce. Hopefully this helps us HCPs as we face the growing threat.\n\nStay safe everyone. https://t.co/cjvvm52Yx0	Miguel Berba, MD	DocBerbi	492	false	3379	4860
Tue Mar 10 03:32:05 +0000 2020	1237219650456489984	The Media is celebrating Conservatives getting the Coronavirus.\n\nOver 5,000 articles have been written about the 1 case of #coronavirus at #CPAC2020.\n\nIf this were a leftist conference, the media wouldn’t touch it.\n\nThis is a prime example of the media attacking Conservatives.	Ryan Fournier	RyanAFournier	826015	true	3376	8663
Tue Mar 10 09:11:55 +0000 2020	1237305169932472320	All new cases of #COVID19 in PH are Filipinos\n\nHere are information on all 33 cases | via @raphbosano https://t.co/UlxJoWCShY	ABS-CBN News	ABSCBNNews	6700694	true	3349	4482
Mon Mar 09 22:06:40 +0000 2020	1237137755651616770	If Corona is only getting yt folks outta here then... https://t.co/GQoW8ob3ti	𝐂𝐚𝐤𝐞 𝐋𝐨𝐫𝐝 𝔾𝕣𝕚𝕤𝕖𝕝𝕕𝕒	MrAmbitious12	2142	false	3337	9298
Mon Mar 09 21:05:00 +0000 2020	1237122234675859456	Aaron Ramsey scores &amp; Serie A dies? We can’t beat this guy ffs https://t.co/9nPs6y6q27 https://t.co/dLgHgD9LH5	Swanny🔴🇾🇪	ftbIswanny	6453	false	14731	41805
Tue Mar 10 12:56:03 +0000 2020	1237361576480473088	Retweet this if you still have no idea how to get tested for the #coronavirus.	Pedro da Costa	pdacosta	132943	true	3276	2737
Mon Mar 09 21:39:42 +0000 2020	1237130970396078084	Cancel Corona Virus ~ Not Coachella.	DJ SNAKE	djsnake	1623724	true	3274	17334
Wed Mar 11 00:59:39 +0000 2020	1237543674675728386	Update of confirmed #COVID19 cases outside of China:\n\n#corona #coronavirus #CoronaVirusUpdate #Korona #koronawirus #Covid_19 #COVID2019 #coronavirusturkey #coronavirusitalIa \n#okullartatiledilsin https://t.co/xtvsO5PIz4	Mix Media	MediaMix0	169	false	3255	4436
Mon Mar 09 13:39:31 +0000 2020	1237010126881447936	Yishun is truly a different town https://t.co/GcM5oOc9gF	syafiqah	syaf_J16	765	false	132	150
Mon Mar 09 15:41:55 +0000 2020	1237040928092639232	Dear @realDonaldTrump: Have you talked to your own @NIH expert Dr. Fauci? He said #coronavirus has mortality rate of 2% &amp; that 15-20% of people will require hospitalization. That’s about 20 times more lethal &amp; serious than the Flu. Death rate likely higher for older Americans. https://t.co/d84oXun4Jp	Ted Lieu	tedlieu	1255703	true	80843	287065
Wed Mar 11 05:15:49 +0000 2020	1237608143519014913	You do. I hear it affects pigs in a big way. https://t.co/ZCMTJzKb35	Shefali Vaidya.	ShefVaidya	462045	true	3204	15282
Mon Mar 09 14:35:09 +0000 2020	1237024126889385986	Corona oppa pls stop ur world tour hyung u need to rest saranghae	ʎɥsᴉ	ishygacayan	549	false	3190	3769
Sun Mar 08 21:05:06 +0000 2020	1236759873884479490	The way it spreads in just two months is very scary.. \nBe careful people it's very serious !! \n\n#القطاع_الخاص #CoronavirusOutbreak #كورونا_السعوديه https://t.co/9MwKuxOFGY	M	m_s_jarad	65	false	3182	5200
Mon Mar 09 14:02:38 +0000 2020	1237015945186398208	BREAKING: Pres. Duterte declares #WalangPasok in ALL LEVELS in Metro Manila until March 14 due to #COVID19. \n\n|via CNN Philippines https://t.co/DhLBgyBvZI	EarthShakerPH	earthshakerph	39100	false	3173	6349
Mon Mar 09 21:15:43 +0000 2020	1237124933211348992	Italy 🇮🇹\n\n🔴 60 million people put under lockdown.\n\n🦠 More than 9,000 cases reported (It was 231 two weeks ago)\n\n🏟️ All sporting events suspended.\n\n🏫🎓 All schools, universities closed.\n\n 🎭🏋️🌆 Theatres, gyms, bars, funerals and weddings barred.\n\nUnprecedented.\n\n#coronavirus	Richard Chambers	newschambers	32539	true	3165	7444
Tue Mar 10 10:51:30 +0000 2020	1237330231293288449	\"The Executive Office for Immigration Review, which falls under the Department of Justice, told all judges and staff members in an email Monday that all coronavirus posters, which explain in English and Spanish how to prevent catching and spreading the virus, had to be removed.\" https://t.co/nd7agSok7p	Grace Segers	Grace_Segers	14135	true	3067	2752
Tue Mar 10 19:27:27 +0000 2020	1237460074123190273	Umm seems like maybe you should include this part in your tweet instead of contributing to mass hysteria   \n\n“Bergen County man with several underlying medical conditions, including emphysema, diabetes + hypertension,is NJ’s first coronavirus death, state officials said Tuesday.“ https://t.co/s8nJ5Uj3Ge	Dave Portnoy	stoolpresidente	1205350	false	788	2444
Sat Mar 07 20:21:18 +0000 2020	1236386465086615557	Me explaining to my kids how I survived corona virus https://t.co/wvIiWQwHVm	bellz	bellzino00	676	false	3130	6073
Mon Mar 09 16:08:02 +0000 2020	1237047503029178370	The country is panic stricken over the #coronavirus, yet this flu season there have been 9.7 million flu illnesses, 87,000 hospitalizations and 4800 deaths from flu, including 32 pediatric deaths. It’s time to stop the panic and put things into perspective.	Bernard B. Kerik	BernardKerik	56259	true	3099	8646
Tue Mar 10 06:26:44 +0000 2020	1237263600584216577	#RM #Namjoon @BTS_twt \n\nHe got teary eyed talking about\narmy, he said he had no energy\nduring promos ‘cause we weren’t\nthere, he would go home early after\nthe music shows and scream out of\nfrustration, that the whole situation\n(corona) is so unfair &amp; sad 🥺😭😭 https://t.co/UrPtQ3Xpsb	RM PICS 🎙⁷	RMPICS_twt	597426	false	3074	9587
Sun Mar 08 04:30:39 +0000 2020	1236509612142145536	These 3 faces will become the most hated in US history. They are traitors to our nation, democracy and the Constitution. 😡😡😡😡😡\n\n#VoteBlueToEndThisNightmare https://t.co/LUL2Q5Yi45	Jim Sharp	jim1036	21477	false	124	261
Tue Mar 10 10:37:49 +0000 2020	1237326787111239681	Trump administration orders immigration offices to immediately remove posters explaining how to prevent #coronavirus https://t.co/sDFMQ9guRl	Frida Ghitis	FridaGhitis	17804	true	3067	2752
Tue Mar 10 13:43:35 +0000 2020	1237373539176628225	I'm a nurse who works &gt; 50 hr/wk with our most vulnerable.\nI cannot get tested\nNone of our caregivers can be tested \nMy patients cannot get tested\nMy patients' families cannot get tested\nMy family members cannot be tested. \nAnd noone I know can afford to miss work\n #GasMaskGaetz https://t.co/7Njm0QAD4t	Debbie🏳️‍🌈 🥀#RemoveTheMF	DebbieDoesTwitt	63438	false	384	3130
Wed Mar 11 02:14:47 +0000 2020	1237562584477265920	I mainly shared this story because I want people to know how difficult it is to even get tested for #COVID19 in Missouri right now. With such a narrow group of people being tested, can really know the extent of the outbreak? The current system seems pretty foolish.	Julie O'Donoghue	JSODonoghue	10728	true	3029	16915
Mon Mar 09 18:06:14 +0000 2020	1237077247636496385	Hello, 25th.\n\n“He’s Definitely Melting Down Over This”: Trump, Germaphobe in Chief, Struggles to Control the Covid-19 Story https://t.co/6RkuUhJmtX	Rick Wilson	TheRickWilson	751430	true	3025	12215
Wed Mar 11 02:07:30 +0000 2020	1237560750102556672	Instead of prioritizing regular Americans who need tests for #coronavirus, or paid sick leave because they live paycheck to paycheck, @realDonaldTrump wants to bail out oil billionaires. \n\nThank goodness the House of Representatives, and not @POTUS, has the Power of the Purse. https://t.co/oJzdylQbrC	Ted Lieu	tedlieu	1255703	true	7023	8119
Mon Mar 09 11:14:31 +0000 2020	1236973636751425536	The World Health Organisation want you to know some DOs and DONTS about #WuhanVirus #coronavirus \n\nLuckily Hopkins is here to help \n\nWATCH AND LEARN https://t.co/1ecjD6ZNu9	Katie Hopkins	KTHopkins	1086061	true	3020	7180
Mon Mar 09 12:31:15 +0000 2020	1236992946509094913	⚠️Doctors in #Italy warn Europe to “get ready” for #coronavirus, saying ~10% of #COVID19 patients need ICU care, and hospitals are overwhelmed.\n\n“Increase your total ICU capacity...prepare ICU areas (for) patients – in every hospital if necessary.”\n\nhttps://t.co/VoHqJ1IFxF	Dr. Dena Grayson	DrDenaGrayson	249900	true	3000	3929
Tue Mar 10 06:57:19 +0000 2020	1237271298557882368	BREAKING: The total number of #COVID19 cases in the Philippines rise to 35 this afternoon, after DOH reported additional 11 confirmed cases. https://t.co/iyC3VtChUd	EarthShakerPH	earthshakerph	39100	false	2988	6473
Mon Mar 09 04:40:51 +0000 2020	1236874568268201987	The CDC website is essentially useless for actually tracking the pandemic. https://t.co/NiAAawTpJc	Chris Hayes	chrislhayes	2039996	true	351	579
Tue Mar 10 22:34:41 +0000 2020	1237507195228442625	Confirmed -- Google is recommending *all* of its North American employees work from home due to #coronavirus concerns. \n\nBiggest company to do this so far. \n\nParent company Alphabet has more than 100,000 employees most of whom work in the US.	Jo Ling Kent	jolingkent	37339	true	2964	6607
Sat Mar 07 19:16:04 +0000 2020	1236370045841723393	the corona virus doesn’t give you a free pass to be racist. the fact that this happened at my school (bolsa grande high school), which happens to be a very diverse one, says a lot about how we can’t escape these blatant comments. https://t.co/GZL3k78WHJ	tsk	chrustylb	47	false	2960	9271
Tue Mar 10 01:20:32 +0000 2020	1237186543741218816	And yet tonight, I'm getting MAGAs in my TL repeating it practically word for word. \n\nNever underestimate how shameless this process is. https://t.co/XW4HocAlgJ	Rick Wilson	TheRickWilson	751430	true	1497	3427
Mon Mar 09 22:17:00 +0000 2020	1237140355025383429	Today's #coronavirus recap: \n\n-110,029 #COVID19 cases globally &amp; 3,817 deaths 🌍\n\n-93% of cases in 🇨🇳 🇮🇹 🇰🇷 🇮🇷\n\n-All of Italy on lockdown\n\n-In China, 70% of cases recovered\n\n-\"Countries w/ community transmission should consider closing schools, cancelling gatherings,\" -@DrTedros	Global Health Strategies	GHS	52399	true	2917	5952
Sun Mar 08 06:20:59 +0000 2020	1236537380342915072	The Italian COVID-19 outbreak has just been explosive... look at the numbers &amp; timeframe. Time is not a luxury we have!\n\nFeb 18:  3 cases \nFeb 21:  20 cases\nFeb 24:  231 cases\nFeb 27:  655 cases\nMar   1:  1,694 cases\nMar   4:  3,089 cases\nMar   7:  5,883 cases	Christopher Lee	chriskc_Lee	2084	false	2911	2872
Mon Mar 09 17:24:52 +0000 2020	1237066837294231558	A Youtuber who recently made a racist remark regarding BTS by relating them to Corona virus will now be making a video about them where he roasts the band and our fandom\nI request ARMYs to pls block him and report his channel, Ducky Bhai on YouTube 🙏 https://t.co/gv2KAToA6i	Sweet Night 🌆	rm_fishcakes	1488	false	2865	4400
Mon Mar 09 18:41:46 +0000 2020	1237086189548638208	who let corona have the hype smh she’s so annoying	Benji Krol	BenjiKrol	618482	false	2837	27589
Sun Mar 08 20:31:52 +0000 2020	1236751509322334210	#CoronaVirus by country’s cases\n\n• China &gt; 80,000\n• Italy 7375\n• South Korea 7313\n• Iran 6,566\n• France 1,126\n• Germany 939\n• Spain 644\n• US 484\n• Switzerland 337\n• UK 273\n• Netherlands 265\n• Sweden 203\n• Belgium 200\n• Canada 63\nhttps://t.co/h2g25wRcya	Joyce Karam	Joyce_Karam	97800	true	2822	4393
Mon Mar 09 20:41:34 +0000 2020	1237116341011853312	BREAKING: All Italy is locked down, PM Conte has just announced. Everyone must remain at home. Nationwide lockdown. #COVID19	David Cenciotti	cencio4	20375	true	2717	5337
Mon Mar 09 12:10:19 +0000 2020	1236987681088757760	#breakingnews \n\nThe Ministry of Health today announced that Brunei registered its first positive COVID-19 case. The patient is a 53-year old man who returned to Brunei from Kuala Lumpur on March 3 2020 with three other friends. #borneobulletin \n\nMore details soon.	Borneo Bulletin	borneo_bulletin	7492	false	2710	2097
Mon Mar 09 13:04:12 +0000 2020	1237001239285637122	2 patients HAS died? \n\nBut I get to write IELTS. Unu nakwa echecki. https://t.co/bw0sfVN7Yv	Orji A. Uka	OrjiUka	4621	false	1730	2208
Sun Mar 08 16:27:41 +0000 2020	1236690061573394433	Dude said this like he has all the infinity stones https://t.co/Xx7FrcRMno	Cryptic	CrypticNoOne	194752	false	6839	41308
Tue Mar 10 10:37:46 +0000 2020	1237326777132998657	Before Corona virus I'd cough to cover a fart.\nNow I fart to cover a cough\n#COVID2019uk #coronavirusuk	Paul Harris	Baoluo_Hali_si	234	false	2677	11168
Tue Mar 10 22:37:24 +0000 2020	1237507876345786370	Department of Health has confirmed to Sky News that health minister Nadine Dorries has tested positive for covid-19	Sky News Breaking	SkyNewsBreak	3763362	true	2643	5469
Mon Mar 09 19:25:03 +0000 2020	1237097081371795456	There is no bigger tool in the cosmos than this absolute loser. He doesn’t have a single redeeming characteristic. He’s the guy at the party who endlessly blabbers on about himself and has you pinned a corner so you can’t leave. 👇🏻 https://t.co/vXLeYgx1Nb	Dan Bongino	dbongino	1528066	true	1197	5739
Mon Feb 17 13:50:50 +0000 2020	1229402828814327808	🎥Overcoming Corona virus\n👉A sincere message from Emirati girl \nThe UAE and its people ready to help and support China to defeat this humanitarian crises\n#UAEVoice #coronavirus #CoronavirusOutbreak  #COVID19 #China #сoronaviruses  #coronavirusec #WuhanVirus  #Wuhan #WuhanChina https://t.co/trgQdgHsBB	UAE VOICE	uae_voiceen	382	false	2617	2677
Wed Mar 11 07:23:57 +0000 2020	1237640389361876992	Current advice #coronavirus @piersmorgan https://t.co/pU4Ug2NI3T	Andy Wigmore	andywigmore	20637	false	2565	5899
Mon Mar 09 20:11:06 +0000 2020	1237108672549052417	I am now convinced that us natives need to calm down 😂 #CoronavirusOutbreak https://t.co/Ek0dEMolUY	Sentletse	Sentletse	190737	false	2491	5530
Mon Mar 09 15:04:50 +0000 2020	1237031596982702083	I’ve just seen this in the FB &amp; I’ve had to copy it &amp; share!\n\nI’m crying with laughter 😂😂 #coronavirus #COVID2019 #toiletpaper https://t.co/czT7PT3v96	nearly 50yrs old (Eeek)	Michelle1Jones_	1264	false	2449	5640
Wed Mar 11 00:21:51 +0000 2020	1237534161658765314	Due to the corona virus I will not be passing my blunt	BA$HMOP OBAMA	K00LJ0HN	58270	true	2445	6257
Sun Mar 08 10:49:58 +0000 2020	1236605070902300673	Yall got us fucked up!! Keep that shit in SF why bring that shit to Oakland. At this point yall want us dead, environmental racism is so fucking real. No one is thinking about OUR community health, just keep further oppressing low income poc right. https://t.co/QkPTE7OznW	Drea🍅	mermaiddolly_	675	false	226	306
Mon Mar 09 14:01:51 +0000 2020	1237015745583669248	JUST IN: President Duterte announces 4 new cases of #COVID19; PH total now at 24 https://t.co/arH9a9imqC	ABS-CBN News	ABSCBNNews	6700694	true	2428	5703
Mon Mar 09 07:59:20 +0000 2020	1236924515822628864	Reaction from various teams after hearing #IPL may get cancelled due to #CoronaVirus https://t.co/97NUIGKtRm	The-Lying-Lama 2.0	KyaUkhaadLega	354823	false	2395	10380
Mon Mar 09 03:26:32 +0000 2020	1236855863475728384	How about “Kung Flu”? https://t.co/qrFo7xFEEr	Michael Knowles	michaeljknowles	237238	true	4823	35706
Wed Mar 11 02:20:00 +0000 2020	1237563898577817601	#Coronavirus latest:\n-Cases surpass 117,000 worldwide; deaths exceed 4,200\n-China reports just 24 new cases\n-Italy infections over 10,000, cases in the U.S. near 1,000\n-Canada's PM Justin Trudeau to announce financial measures\nhttps://t.co/ZfcQ1tRcXe	Bloomberg Politics	bpolitics	303793	true	2332	4164
Tue Mar 10 11:48:16 +0000 2020	1237344519777067008	This is an amazing example of preparedness for #COVID19 and keeping the populations safe! Great job, #Rwanda! #coronavirus \n\nhttps://t.co/Sp1nKtHdJP	Tedros Adhanom Ghebreyesus	DrTedros	591070	true	13003	25840
Mon Mar 09 02:05:27 +0000 2020	1236835458979483648	I call it the Wuhan Virus. I'm Chinese. I must be suffering from a serious case of internalized racism. https://t.co/Ml7UDKdbNR	Ian Miles Cheong	stillgray	114976	true	4823	35706
Mon Mar 09 21:25:30 +0000 2020	1237127396026748928	So coronavirus, or COVID-19, takes over the headlines right after Kobe passes away. If you translate COVID into Hebrew it becomes KOBE. Kobe was also buried in Corona del Mar cemetery. Either we’re in a simulation or the universe loves coincidences. https://t.co/cuqsZfRNvr	Nick Hinton	NickHintonn	86250	false	2291	7753
Tue Mar 10 04:47:20 +0000 2020	1237238588158312448	#COVID2019 can be carried by anyone: a US citizen, a Japanese tourist, an undocumented youth, or a Member of Congress. #Coronavirus doesn’t care about your party, gender or religion. It is not Chinese, it’s a virus.\n\nBelow are some myth busters from WHO.\n\nhttps://t.co/L3U7PVwbHk	Ted Lieu	tedlieu	1255703	true	2258	7819
Tue Mar 10 05:38:05 +0000 2020	1237251356303507456	Protect yourself with these measures. Spread the message not the virus. @roinnslainte @HSELive #COVID19 Please retweet.\n\n https://t.co/DyboywsNHS	Dr Tony Holohan	CMOIreland	7955	true	2254	2026
Mon Mar 09 03:29:42 +0000 2020	1236856662411096067	first relief I've felt on the US COVID-19 response is the CDC posting this picture from their emergency operations center showing there is at least one lesbian with a keychain neck lanyard that jangles when she walks on the job https://t.co/IZhZLbCGH4	taber טבור	taber	11408	false	2252	15520
Sun Mar 08 17:03:51 +0000 2020	1236699162965463040	With recorded COVID-19 cases (outside china) so eerily matching an exponential, I couldn't resist making a primer on exponential/logistic growth.  At least 3 counterintuitive things about this kind of growth seem worth putting into the discussion.\n\nhttps://t.co/UNqvsybiAL	Grant Sanderson	3blue1brown	137667	false	2249	6503
Mon Mar 09 11:24:06 +0000 2020	1236976049864368129	Jakarta finally has a coronavirus data website: https://t.co/9j02L5dLfb , according to which 64 people in the capital metro region currently being monitored	Krithika Varagur	krithikavaragur	4097	true	2197	2164
Tue Mar 03 13:18:59 +0000 2020	1234830633018544128	We love this handwashing dance from Vietnamese dancer, Quang Đăng. \n\nWashing your hands with soap and water is one of the first steps to protect yourself from #coronavirus. https://t.co/lmXLbR3hZa	UNICEF	UNICEF	7954825	true	2179	5569
Fri Mar 06 16:35:41 +0000 2020	1235967295660277761	Just like all the other fake stuff they do, the COVID-19 over-hype will backfire on the Democrats.\n\nThe economy will come roaring backs with China's grip on trade weakened and Trump's high approval on handling the virus will only help.	Bill Mitchell	mitchellvii	571009	true	188	435
Fri Mar 06 10:35:09 +0000 2020	1235876564761374720	hakyeon: ive donated money toward overcoming the pandemic covid-19\nk0reaboo: it is unclear if “hakyeon”, who is allegedly a member of “vixx”, is reffering to the struggles of life when using the words “overcome”. we’re not sure at this time if “money” is a metaphor	i love hongbin	JAEHWANBLOOD	1198	false	151	377
Fri Mar 06 00:31:16 +0000 2020	1235724594071375873	@HillaryClinton And this☝🏼is why Pelosi held the articles of fake impeachment for 3 wks: To time that☝🏼 smear campaign with the Coronavirus smear campaign, in hopes of ruining @POTUS’ chances of re-election #Trump2020LandslideBaby \n\nhttps://t.co/ME4gwJafQF https://t.co/IoWtIsdIJv	💎JewelyBlue💎88022✨Text TRUMP	Jewel4Trump	24486	false	145	75
Thu Mar 05 17:59:24 +0000 2020	1235625977750974464	#Coronavirus is real. The President took action to contain it over a month ago. The hoax is the media’s fear-mongering for clicks and the Dems’ wishful thinking for an economic crash. Still, after dozens of fatalities, there is no cure for Spontaneous Clinton Witness Suicide. https://t.co/qdftOMk69L	Eric Matheny🎙	EricMMatheny	90097	false	17939	80920
Fri Mar 06 22:43:06 +0000 2020	1236059762544070657	I’m old enough to remember when Trump did away with  visitor’s logs at the White House. But,  people coming in have to declare which countries they’ve visited. Meanwhile, #coronavirus is in how many states? Guess it’s not a Democratic hoax after all.  https://t.co/jzIEGNIUMZ	Barbara Malmet	B52Malmet	178184	false	109	232
Fri Mar 06 19:37:16 +0000 2020	1236012995408470017	Want to turn a small problem into a fake crisis? \n\nAsk @TheDemocrats\n\nMy take on #coronavirus and the Left’s corruption, with special guests @replouiegohmert, @EricGreitens, @jsolomonReports, and @MAJTOURE \n\nWATCH #AMERICAFirst : https://t.co/x2jE4LZDkQ https://t.co/feMz7XUlgs	Sebastian Gorka DrG	SebGorka	914936	true	114	314
